ts,device_id,seq,ip,uptime_s,rssi,beacons_json
2025-10-02T19:02:12,esp32-34cdb033a6c4,772,10.175.95.78,150,,"[{""name"": ""beacon_3"", ""rssi"": -71}, {""name"": ""beacon_6"", ""rssi"": -83}, {""name"": ""beacon_1"", ""rssi"": -79}, {""name"": ""beacon_7"", ""rssi"": -82}, {""name"": ""beacon_4"", ""rssi"": -72}, {""name"": ""beacon_2"", ""rssi"": -95}]"
2025-10-02T19:02:12,esp32-34cdb033a6c4,773,10.175.95.78,150,,"[{""name"": ""beacon_3"", ""rssi"": -74}, {""name"": ""beacon_6"", ""rssi"": -83}, {""name"": ""beacon_7"", ""rssi"": -95}, {""name"": ""beacon_4"", ""rssi"": -71}, {""name"": ""beacon_2"", ""rssi"": -93}, {""name"": ""beacon_8"", ""rssi"": -66}, {""name"": ""beacon_1"", ""rssi"": -92}, {""name"": ""beacon_5"", ""rssi"": -62}]"
2025-10-02T19:02:13,esp32-34cdb033a6c4,774,10.175.95.78,151,,"[{""name"": ""beacon_8"", ""rssi"": -70}, {""name"": ""beacon_7"", ""rssi"": -82}, {""name"": ""beacon_6"", ""rssi"": -84}, {""name"": ""beacon_4"", ""rssi"": -71}, {""name"": ""beacon_3"", ""rssi"": -74}, {""name"": ""beacon_2"", ""rssi"": -84}, {""name"": ""beacon_5"", ""rssi"": -62}, {""name"": ""beacon_1"", ""rssi"": -82}]"
2025-10-02T19:02:13,esp32-34cdb033a6c4,775,10.175.95.78,151,,"[{""name"": ""beacon_2"", ""rssi"": -83}, {""name"": ""beacon_1"", ""rssi"": -82}, {""name"": ""beacon_6"", ""rssi"": -77}, {""name"": ""beacon_4"", ""rssi"": -74}, {""name"": ""beacon_5"", ""rssi"": -59}, {""name"": ""beacon_8"", ""rssi"": -67}]"
2025-10-02T19:02:13,esp32-34cdb033a6c4,776,10.175.95.78,151,,"[{""name"": ""beacon_3"", ""rssi"": -69}, {""name"": ""beacon_2"", ""rssi"": -93}, {""name"": ""beacon_6"", ""rssi"": -77}, {""name"": ""beacon_7"", ""rssi"": -83}, {""name"": ""beacon_4"", ""rssi"": -74}, {""name"": ""beacon_8"", ""rssi"": -67}, {""name"": ""beacon_1"", ""rssi"": -82}, {""name"": ""beacon_5"", ""rssi"": -59}]"
2025-10-02T19:02:13,esp32-34cdb033a6c4,777,10.175.95.78,151,,"[{""name"": ""beacon_7"", ""rssi"": -92}, {""name"": ""beacon_2"", ""rssi"": -82}, {""name"": ""beacon_6"", ""rssi"": -81}, {""name"": ""beacon_4"", ""rssi"": -71}, {""name"": ""beacon_3"", ""rssi"": -70}, {""name"": ""beacon_8"", ""rssi"": -67}, {""name"": ""beacon_1"", ""rssi"": -92}, {""name"": ""beacon_5"", ""rssi"": -59}]"
2025-10-02T19:02:13,esp32-34cdb033a6c4,778,10.175.95.78,151,,"[{""name"": ""beacon_5"", ""rssi"": -59}, {""name"": ""beacon_6"", ""rssi"": -87}, {""name"": ""beacon_2"", ""rssi"": -82}, {""name"": ""beacon_4"", ""rssi"": -73}, {""name"": ""beacon_3"", ""rssi"": -74}, {""name"": ""beacon_7"", ""rssi"": -85}, {""name"": ""beacon_1"", ""rssi"": -92}, {""name"": ""beacon_8"", ""rssi"": -71}]"
2025-10-02T19:02:13,esp32-34cdb033a6c4,779,10.175.95.78,152,,"[{""name"": ""beacon_2"", ""rssi"": -95}, {""name"": ""beacon_7"", ""rssi"": -94}, {""name"": ""beacon_5"", ""rssi"": -62}, {""name"": ""beacon_4"", ""rssi"": -71}]"
2025-10-02T19:02:14,esp32-34cdb033a6c4,780,10.175.95.78,152,,"[{""name"": ""beacon_7"", ""rssi"": -95}, {""name"": ""beacon_6"", ""rssi"": -79}, {""name"": ""beacon_4"", ""rssi"": -74}, {""name"": ""beacon_3"", ""rssi"": -69}, {""name"": ""beacon_5"", ""rssi"": -59}, {""name"": ""beacon_2"", ""rssi"": -96}]"
2025-10-02T19:02:14,esp32-34cdb033a6c4,781,10.175.95.78,152,,"[{""name"": ""beacon_7"", ""rssi"": -91}, {""name"": ""beacon_6"", ""rssi"": -79}, {""name"": ""beacon_4"", ""rssi"": -75}, {""name"": ""beacon_3"", ""rssi"": -70}, {""name"": ""beacon_8"", ""rssi"": -66}, {""name"": ""beacon_5"", ""rssi"": -59}, {""name"": ""beacon_2"", ""rssi"": -82}]"
2025-10-02T19:02:14,esp32-34cdb033a6c4,782,10.175.95.78,152,,"[{""name"": ""beacon_2"", ""rssi"": -83}, {""name"": ""beacon_6"", ""rssi"": -68}, {""name"": ""beacon_7"", ""rssi"": -84}, {""name"": ""beacon_4"", ""rssi"": -75}, {""name"": ""beacon_3"", ""rssi"": -70}, {""name"": ""beacon_8"", ""rssi"": -66}, {""name"": ""beacon_5"", ""rssi"": -59}, {""name"": ""beacon_1"", ""rssi"": -78}]"
2025-10-02T19:02:14,esp32-34cdb033a6c4,783,10.175.95.78,152,,"[{""name"": ""beacon_3"", ""rssi"": -69}, {""name"": ""beacon_6"", ""rssi"": -69}, {""name"": ""beacon_7"", ""rssi"": -81}, {""name"": ""beacon_4"", ""rssi"": -75}, {""name"": ""beacon_2"", ""rssi"": -83}, {""name"": ""beacon_8"", ""rssi"": -68}, {""name"": ""beacon_1"", ""rssi"": -80}, {""name"": ""beacon_5"", ""rssi"": -59}]"
2025-10-02T19:02:14,esp32-34cdb033a6c4,784,10.175.95.78,153,,"[{""name"": ""beacon_7"", ""rssi"": -85}, {""name"": ""beacon_6"", ""rssi"": -85}, {""name"": ""beacon_8"", ""rssi"": -68}, {""name"": ""beacon_1"", ""rssi"": -90}, {""name"": ""beacon_3"", ""rssi"": -75}, {""name"": ""beacon_2"", ""rssi"": -93}]"
2025-10-02T19:02:15,esp32-34cdb033a6c4,785,10.175.95.78,153,,"[{""name"": ""beacon_2"", ""rssi"": -92}, {""name"": ""beacon_6"", ""rssi"": -87}, {""name"": ""beacon_7"", ""rssi"": -77}, {""name"": ""beacon_4"", ""rssi"": -71}, {""name"": ""beacon_3"", ""rssi"": -75}, {""name"": ""beacon_8"", ""rssi"": -73}, {""name"": ""beacon_1"", ""rssi"": -90}, {""name"": ""beacon_5"", ""rssi"": -62}]"
2025-10-02T19:02:15,esp32-34cdb033a6c4,786,10.175.95.78,153,,"[{""name"": ""beacon_2"", ""rssi"": -84}, {""name"": ""beacon_7"", ""rssi"": -81}, {""name"": ""beacon_6"", ""rssi"": -81}, {""name"": ""beacon_4"", ""rssi"": -72}, {""name"": ""beacon_3"", ""rssi"": -70}, {""name"": ""beacon_8"", ""rssi"": -73}, {""name"": ""beacon_1"", ""rssi"": -89}, {""name"": ""beacon_5"", ""rssi"": -59}]"
2025-10-02T19:02:15,esp32-34cdb033a6c4,787,10.175.95.78,153,,"[{""name"": ""beacon_3"", ""rssi"": -71}, {""name"": ""beacon_7"", ""rssi"": -79}, {""name"": ""beacon_6"", ""rssi"": -82}, {""name"": ""beacon_4"", ""rssi"": -72}, {""name"": ""beacon_2"", ""rssi"": -85}, {""name"": ""beacon_8"", ""rssi"": -67}, {""name"": ""beacon_1"", ""rssi"": -81}, {""name"": ""beacon_5"", ""rssi"": -81}]"
2025-10-02T19:02:16,esp32-34cdb033a6c4,788,10.175.95.78,153,,"[{""name"": ""beacon_2"", ""rssi"": -94}, {""name"": ""beacon_6"", ""rssi"": -80}, {""name"": ""beacon_7"", ""rssi"": -85}, {""name"": ""beacon_4"", ""rssi"": -70}, {""name"": ""beacon_3"", ""rssi"": -75}, {""name"": ""beacon_8"", ""rssi"": -67}, {""name"": ""beacon_5"", ""rssi"": -59}, {""name"": ""beacon_1"", ""rssi"": -81}]"
2025-10-02T19:02:16,esp32-34cdb033a6c4,789,10.175.95.78,153,,"[{""name"": ""beacon_7"", ""rssi"": -80}, {""name"": ""beacon_6"", ""rssi"": -88}, {""name"": ""beacon_4"", ""rssi"": -73}, {""name"": ""beacon_3"", ""rssi"": -69}, {""name"": ""beacon_8"", ""rssi"": -67}, {""name"": ""beacon_5"", ""rssi"": -59}, {""name"": ""beacon_2"", ""rssi"": -82}]"
2025-10-02T19:02:16,esp32-34cdb033a6c4,790,10.175.95.78,154,,"[{""name"": ""beacon_6"", ""rssi"": -75}, {""name"": ""beacon_7"", ""rssi"": -85}, {""name"": ""beacon_2"", ""rssi"": -90}, {""name"": ""beacon_4"", ""rssi"": -72}, {""name"": ""beacon_3"", ""rssi"": -69}, {""name"": ""beacon_8"", ""rssi"": -68}, {""name"": ""beacon_1"", ""rssi"": -83}, {""name"": ""beacon_5"", ""rssi"": -59}]"
2025-10-02T19:02:16,esp32-34cdb033a6c4,791,10.175.95.78,154,,"[{""name"": ""beacon_8"", ""rssi"": -71}, {""name"": ""beacon_2"", ""rssi"": -82}, {""name"": ""beacon_6"", ""rssi"": -82}, {""name"": ""beacon_4"", ""rssi"": -74}, {""name"": ""beacon_3"", ""rssi"": -75}, {""name"": ""beacon_7"", ""rssi"": -88}, {""name"": ""beacon_1"", ""rssi"": -81}, {""name"": ""beacon_5"", ""rssi"": -62}]"
2025-10-02T19:02:16,esp32-34cdb033a6c4,792,10.175.95.78,154,,"[{""name"": ""beacon_6"", ""rssi"": -89}, {""name"": ""beacon_7"", ""rssi"": -83}, {""name"": ""beacon_2"", ""rssi"": -83}, {""name"": ""beacon_4"", ""rssi"": -69}, {""name"": ""beacon_3"", ""rssi"": -73}, {""name"": ""beacon_8"", ""rssi"": -71}, {""name"": ""beacon_1"", ""rssi"": -87}, {""name"": ""beacon_5"", ""rssi"": -59}]"
2025-10-02T19:02:16,esp32-34cdb033a6c4,793,10.175.95.78,154,,"[{""name"": ""beacon_5"", ""rssi"": -59}, {""name"": ""beacon_2"", ""rssi"": -81}]"
2025-10-02T19:02:16,esp32-34cdb033a6c4,794,10.175.95.78,154,,"[{""name"": ""beacon_6"", ""rssi"": -68}, {""name"": ""beacon_2"", ""rssi"": -82}, {""name"": ""beacon_7"", ""rssi"": -89}, {""name"": ""beacon_4"", ""rssi"": -74}, {""name"": ""beacon_3"", ""rssi"": -71}, {""name"": ""beacon_8"", ""rssi"": -80}, {""name"": ""beacon_1"", ""rssi"": -84}, {""name"": ""beacon_5"", ""rssi"": -59}]"
2025-10-02T19:02:16,esp32-34cdb033a6c4,795,10.175.95.78,155,,"[{""name"": ""beacon_3"", ""rssi"": -73}, {""name"": ""beacon_8"", ""rssi"": -70}, {""name"": ""beacon_4"", ""rssi"": -70}]"
2025-10-02T19:02:17,esp32-34cdb033a6c4,796,10.175.95.78,155,,"[{""name"": ""beacon_2"", ""rssi"": -93}, {""name"": ""beacon_7"", ""rssi"": -83}, {""name"": ""beacon_4"", ""rssi"": -71}, {""name"": ""beacon_3"", ""rssi"": -73}, {""name"": ""beacon_8"", ""rssi"": -71}, {""name"": ""beacon_1"", ""rssi"": -81}, {""name"": ""beacon_5"", ""rssi"": -62}]"
2025-10-02T19:02:17,esp32-34cdb033a6c4,797,10.175.95.78,155,,"[{""name"": ""beacon_7"", ""rssi"": -88}, {""name"": ""beacon_6"", ""rssi"": -82}, {""name"": ""beacon_4"", ""rssi"": -69}, {""name"": ""beacon_3"", ""rssi"": -72}, {""name"": ""beacon_5"", ""rssi"": -56}, {""name"": ""beacon_8"", ""rssi"": -67}]"
2025-10-02T19:02:18,esp32-34cdb033a6c4,798,10.175.95.78,155,,"[{""name"": ""beacon_6"", ""rssi"": -75}, {""name"": ""beacon_8"", ""rssi"": -67}, {""name"": ""beacon_5"", ""rssi"": -59}, {""name"": ""beacon_7"", ""rssi"": -84}]"
2025-10-02T19:02:18,esp32-34cdb033a6c4,799,10.175.95.78,155,,"[{""name"": ""beacon_6"", ""rssi"": -80}, {""name"": ""beacon_2"", ""rssi"": -95}, {""name"": ""beacon_4"", ""rssi"": -73}, {""name"": ""beacon_3"", ""rssi"": -73}, {""name"": ""beacon_8"", ""rssi"": -67}, {""name"": ""beacon_5"", ""rssi"": -63}, {""name"": ""beacon_1"", ""rssi"": -82}]"
2025-10-02T19:02:18,esp32-34cdb033a6c4,800,10.175.95.78,155,,"[{""name"": ""beacon_8"", ""rssi"": -67}, {""name"": ""beacon_1"", ""rssi"": -92}, {""name"": ""beacon_4"", ""rssi"": -77}, {""name"": ""beacon_3"", ""rssi"": -70}, {""name"": ""beacon_5"", ""rssi"": -59}, {""name"": ""beacon_2"", ""rssi"": -94}]"
2025-10-02T19:02:18,esp32-34cdb033a6c4,801,10.175.95.78,156,,"[{""name"": ""beacon_7"", ""rssi"": -85}, {""name"": ""beacon_2"", ""rssi"": -93}, {""name"": ""beacon_4"", ""rssi"": -76}, {""name"": ""beacon_3"", ""rssi"": -70}, {""name"": ""beacon_8"", ""rssi"": -70}, {""name"": ""beacon_1"", ""rssi"": -93}, {""name"": ""beacon_5"", ""rssi"": -59}]"
2025-10-02T19:02:18,esp32-34cdb033a6c4,802,10.175.95.78,156,,"[{""name"": ""beacon_3"", ""rssi"": -73}, {""name"": ""beacon_6"", ""rssi"": -82}, {""name"": ""beacon_7"", ""rssi"": -84}, {""name"": ""beacon_4"", ""rssi"": -72}, {""name"": ""beacon_2"", ""rssi"": -84}, {""name"": ""beacon_8"", ""rssi"": -71}, {""name"": ""beacon_1"", ""rssi"": -95}, {""name"": ""beacon_5"", ""rssi"": -59}]"
2025-10-02T19:02:18,esp32-34cdb033a6c4,803,10.175.95.78,156,,"[{""name"": ""beacon_2"", ""rssi"": -95}, {""name"": ""beacon_6"", ""rssi"": -86}, {""name"": ""beacon_7"", ""rssi"": -86}, {""name"": ""beacon_3"", ""rssi"": -73}, {""name"": ""beacon_8"", ""rssi"": -71}, {""name"": ""beacon_5"", ""rssi"": -59}, {""name"": ""beacon_1"", ""rssi"": -83}]"
2025-10-02T19:02:18,esp32-34cdb033a6c4,804,10.175.95.78,156,,"[{""name"": ""beacon_4"", ""rssi"": -71}, {""name"": ""beacon_7"", ""rssi"": -88}, {""name"": ""beacon_2"", ""rssi"": -93}, {""name"": ""beacon_6"", ""rssi"": -68}, {""name"": ""beacon_3"", ""rssi"": -72}, {""name"": ""beacon_8"", ""rssi"": -67}, {""name"": ""beacon_1"", ""rssi"": -86}, {""name"": ""beacon_5"", ""rssi"": -59}]"
2025-10-02T19:02:19,esp32-34cdb033a6c4,805,10.175.95.78,156,,"[{""name"": ""beacon_1"", ""rssi"": -85}, {""name"": ""beacon_6"", ""rssi"": -68}, {""name"": ""beacon_7"", ""rssi"": -90}, {""name"": ""beacon_4"", ""rssi"": -71}, {""name"": ""beacon_3"", ""rssi"": -74}, {""name"": ""beacon_8"", ""rssi"": -68}, {""name"": ""beacon_5"", ""rssi"": -59}, {""name"": ""beacon_2"", ""rssi"": -97}]"
2025-10-02T19:02:19,esp32-34cdb033a6c4,806,10.175.95.78,157,,"[{""name"": ""beacon_4"", ""rssi"": -74}]"
2025-10-02T19:02:19,esp32-34cdb033a6c4,807,10.175.95.78,157,,"[{""name"": ""beacon_6"", ""rssi"": -79}, {""name"": ""beacon_2"", ""rssi"": -85}, {""name"": ""beacon_4"", ""rssi"": -72}, {""name"": ""beacon_3"", ""rssi"": -73}, {""name"": ""beacon_8"", ""rssi"": -72}, {""name"": ""beacon_5"", ""rssi"": -59}, {""name"": ""beacon_7"", ""rssi"": -85}]"
2025-10-02T19:02:19,esp32-34cdb033a6c4,808,10.175.95.78,157,,"[{""name"": ""beacon_7"", ""rssi"": -85}, {""name"": ""beacon_2"", ""rssi"": -84}, {""name"": ""beacon_6"", ""rssi"": -73}, {""name"": ""beacon_3"", ""rssi"": -69}, {""name"": ""beacon_8"", ""rssi"": -67}, {""name"": ""beacon_1"", ""rssi"": -81}, {""name"": ""beacon_5"", ""rssi"": -59}]"
2025-10-02T19:02:20,esp32-34cdb033a6c4,809,10.175.95.78,157,,"[{""name"": ""beacon_6"", ""rssi"": -72}, {""name"": ""beacon_2"", ""rssi"": -90}, {""name"": ""beacon_7"", ""rssi"": -87}, {""name"": ""beacon_4"", ""rssi"": -80}, {""name"": ""beacon_3"", ""rssi"": -77}, {""name"": ""beacon_8"", ""rssi"": -70}, {""name"": ""beacon_1"", ""rssi"": -79}, {""name"": ""beacon_5"", ""rssi"": -59}]"
2025-10-02T19:02:20,esp32-34cdb033a6c4,810,10.175.95.78,157,,"[{""name"": ""beacon_2"", ""rssi"": -90}, {""name"": ""beacon_6"", ""rssi"": -75}, {""name"": ""beacon_7"", ""rssi"": -87}, {""name"": ""beacon_4"", ""rssi"": -80}, {""name"": ""beacon_3"", ""rssi"": -73}, {""name"": ""beacon_8"", ""rssi"": -67}, {""name"": ""beacon_5"", ""rssi"": -62}, {""name"": ""beacon_1"", ""rssi"": -84}]"
2025-10-02T19:02:20,esp32-34cdb033a6c4,811,10.175.95.78,158,,"[{""name"": ""beacon_3"", ""rssi"": -72}, {""name"": ""beacon_7"", ""rssi"": -87}, {""name"": ""beacon_4"", ""rssi"": -83}, {""name"": ""beacon_6"", ""rssi"": -77}, {""name"": ""beacon_5"", ""rssi"": -62}, {""name"": ""beacon_8"", ""rssi"": -67}]"
2025-10-02T19:02:20,esp32-34cdb033a6c4,812,10.175.95.78,158,,"[{""name"": ""beacon_3"", ""rssi"": -70}, {""name"": ""beacon_7"", ""rssi"": -85}, {""name"": ""beacon_6"", ""rssi"": -73}, {""name"": ""beacon_4"", ""rssi"": -76}, {""name"": ""beacon_2"", ""rssi"": -92}, {""name"": ""beacon_8"", ""rssi"": -73}, {""name"": ""beacon_1"", ""rssi"": -93}, {""name"": ""beacon_5"", ""rssi"": -55}]"
2025-10-02T19:02:20,esp32-34cdb033a6c4,813,10.175.95.78,158,,"[{""name"": ""beacon_1"", ""rssi"": -81}, {""name"": ""beacon_2"", ""rssi"": -85}, {""name"": ""beacon_7"", ""rssi"": -86}, {""name"": ""beacon_4"", ""rssi"": -73}, {""name"": ""beacon_3"", ""rssi"": -72}, {""name"": ""beacon_8"", ""rssi"": -67}, {""name"": ""beacon_5"", ""rssi"": -60}, {""name"": ""beacon_6"", ""rssi"": -80}]"
2025-10-02T19:02:20,esp32-34cdb033a6c4,814,10.175.95.78,158,,"[{""name"": ""beacon_8"", ""rssi"": -65}, {""name"": ""beacon_2"", ""rssi"": -94}, {""name"": ""beacon_5"", ""rssi"": -59}]"
2025-10-02T19:02:20,esp32-34cdb033a6c4,815,10.175.95.78,158,,"[{""name"": ""beacon_3"", ""rssi"": -69}, {""name"": ""beacon_6"", ""rssi"": -68}, {""name"": ""beacon_7"", ""rssi"": -91}, {""name"": ""beacon_4"", ""rssi"": -72}, {""name"": ""beacon_2"", ""rssi"": -86}, {""name"": ""beacon_8"", ""rssi"": -69}, {""name"": ""beacon_1"", ""rssi"": -93}, {""name"": ""beacon_5"", ""rssi"": -60}]"
2025-10-02T19:02:20,esp32-34cdb033a6c4,816,10.175.95.78,158,,"[{""name"": ""beacon_1"", ""rssi"": -79}, {""name"": ""beacon_6"", ""rssi"": -68}, {""name"": ""beacon_2"", ""rssi"": -88}, {""name"": ""beacon_4"", ""rssi"": -73}, {""name"": ""beacon_3"", ""rssi"": -81}, {""name"": ""beacon_8"", ""rssi"": -66}, {""name"": ""beacon_7"", ""rssi"": -88}, {""name"": ""beacon_5"", ""rssi"": -59}]"
2025-10-02T19:02:21,esp32-34cdb033a6c4,817,10.175.95.78,159,,"[{""name"": ""beacon_4"", ""rssi"": -78}, {""name"": ""beacon_2"", ""rssi"": -87}, {""name"": ""beacon_7"", ""rssi"": -88}, {""name"": ""beacon_6"", ""rssi"": -92}]"
2025-10-02T19:02:21,esp32-34cdb033a6c4,818,10.175.95.78,159,,"[{""name"": ""beacon_8"", ""rssi"": -69}, {""name"": ""beacon_6"", ""rssi"": -82}, {""name"": ""beacon_2"", ""rssi"": -89}, {""name"": ""beacon_4"", ""rssi"": -75}, {""name"": ""beacon_3"", ""rssi"": -71}, {""name"": ""beacon_7"", ""rssi"": -85}, {""name"": ""beacon_1"", ""rssi"": -90}, {""name"": ""beacon_5"", ""rssi"": -63}]"
2025-10-02T19:02:22,esp32-34cdb033a6c4,819,10.175.95.78,159,,"[{""name"": ""beacon_4"", ""rssi"": -71}, {""name"": ""beacon_6"", ""rssi"": -83}, {""name"": ""beacon_7"", ""rssi"": -84}, {""name"": ""beacon_2"", ""rssi"": -89}, {""name"": ""beacon_3"", ""rssi"": -71}, {""name"": ""beacon_8"", ""rssi"": -66}, {""name"": ""beacon_1"", ""rssi"": -82}, {""name"": ""beacon_5"", ""rssi"": -59}]"
2025-10-02T19:02:22,esp32-34cdb033a6c4,820,10.175.95.78,159,,"[{""name"": ""beacon_8"", ""rssi"": -65}, {""name"": ""beacon_2"", ""rssi"": -82}, {""name"": ""beacon_6"", ""rssi"": -85}, {""name"": ""beacon_4"", ""rssi"": -71}, {""name"": ""beacon_3"", ""rssi"": -70}, {""name"": ""beacon_7"", ""rssi"": -82}, {""name"": ""beacon_1"", ""rssi"": -82}, {""name"": ""beacon_5"", ""rssi"": -61}]"
2025-10-02T19:02:22,esp32-34cdb033a6c4,821,10.175.95.78,159,,"[{""name"": ""beacon_1"", ""rssi"": -95}, {""name"": ""beacon_6"", ""rssi"": -79}, {""name"": ""beacon_2"", ""rssi"": -88}, {""name"": ""beacon_4"", ""rssi"": -74}, {""name"": ""beacon_3"", ""rssi"": -71}, {""name"": ""beacon_8"", ""rssi"": -73}, {""name"": ""beacon_5"", ""rssi"": -59}, {""name"": ""beacon_7"", ""rssi"": -81}]"
2025-10-02T19:02:22,esp32-34cdb033a6c4,822,10.175.95.78,160,,"[{""name"": ""beacon_1"", ""rssi"": -82}, {""name"": ""beacon_6"", ""rssi"": -86}, {""name"": ""beacon_7"", ""rssi"": -83}, {""name"": ""beacon_4"", ""rssi"": -70}, {""name"": ""beacon_3"", ""rssi"": -70}, {""name"": ""beacon_8"", ""rssi"": -65}, {""name"": ""beacon_2"", ""rssi"": -88}, {""name"": ""beacon_5"", ""rssi"": -60}]"
2025-10-02T19:02:22,esp32-34cdb033a6c4,823,10.175.95.78,160,,"[{""name"": ""beacon_3"", ""rssi"": -71}, {""name"": ""beacon_7"", ""rssi"": -82}]"
2025-10-02T19:02:23,esp32-34cdb033a6c4,824,10.175.95.78,160,,"[{""name"": ""beacon_2"", ""rssi"": -90}, {""name"": ""beacon_6"", ""rssi"": -80}, {""name"": ""beacon_7"", ""rssi"": -85}, {""name"": ""beacon_4"", ""rssi"": -73}, {""name"": ""beacon_3"", ""rssi"": -73}, {""name"": ""beacon_8"", ""rssi"": -66}, {""name"": ""beacon_1"", ""rssi"": -92}, {""name"": ""beacon_5"", ""rssi"": -62}]"
2025-10-02T19:02:23,esp32-34cdb033a6c4,825,10.175.95.78,160,,"[{""name"": ""beacon_1"", ""rssi"": -82}, {""name"": ""beacon_6"", ""rssi"": -79}, {""name"": ""beacon_7"", ""rssi"": -84}, {""name"": ""beacon_4"", ""rssi"": -74}, {""name"": ""beacon_3"", ""rssi"": -75}, {""name"": ""beacon_8"", ""rssi"": -70}, {""name"": ""beacon_5"", ""rssi"": -60}, {""name"": ""beacon_2"", ""rssi"": -85}]"
2025-10-02T19:02:23,esp32-34cdb033a6c4,826,10.175.95.78,160,,"[{""name"": ""beacon_3"", ""rssi"": -71}, {""name"": ""beacon_7"", ""rssi"": -85}, {""name"": ""beacon_2"", ""rssi"": -89}, {""name"": ""beacon_4"", ""rssi"": -70}, {""name"": ""beacon_6"", ""rssi"": -86}, {""name"": ""beacon_8"", ""rssi"": -65}, {""name"": ""beacon_1"", ""rssi"": -90}, {""name"": ""beacon_5"", ""rssi"": -59}]"
2025-10-02T19:02:23,esp32-34cdb033a6c4,827,10.175.95.78,161,,"[{""name"": ""beacon_6"", ""rssi"": -79}, {""name"": ""beacon_7"", ""rssi"": -89}, {""name"": ""beacon_2"", ""rssi"": -90}, {""name"": ""beacon_4"", ""rssi"": -70}, {""name"": ""beacon_3"", ""rssi"": -74}, {""name"": ""beacon_8"", ""rssi"": -71}, {""name"": ""beacon_5"", ""rssi"": -61}, {""name"": ""beacon_1"", ""rssi"": -82}]"
2025-10-02T19:02:23,esp32-34cdb033a6c4,828,10.175.95.78,161,,"[{""name"": ""beacon_6"", ""rssi"": -68}, {""name"": ""beacon_2"", ""rssi"": -86}, {""name"": ""beacon_7"", ""rssi"": -91}, {""name"": ""beacon_4"", ""rssi"": -69}, {""name"": ""beacon_3"", ""rssi"": -72}, {""name"": ""beacon_8"", ""rssi"": -66}, {""name"": ""beacon_1"", ""rssi"": -82}, {""name"": ""beacon_5"", ""rssi"": -60}]"
2025-10-02T19:02:23,esp32-34cdb033a6c4,829,10.175.95.78,161,,"[{""name"": ""beacon_7"", ""rssi"": -88}, {""name"": ""beacon_8"", ""rssi"": -68}, {""name"": ""beacon_5"", ""rssi"": -62}, {""name"": ""beacon_6"", ""rssi"": -82}]"
2025-10-02T19:02:23,esp32-34cdb033a6c4,830,10.175.95.78,161,,"[{""name"": ""beacon_3"", ""rssi"": -73}, {""name"": ""beacon_7"", ""rssi"": -89}, {""name"": ""beacon_4"", ""rssi"": -75}, {""name"": ""beacon_2"", ""rssi"": -86}, {""name"": ""beacon_1"", ""rssi"": -91}, {""name"": ""beacon_8"", ""rssi"": -70}]"
2025-10-02T19:02:24,esp32-34cdb033a6c4,831,10.175.95.78,161,,"[{""name"": ""beacon_3"", ""rssi"": -69}, {""name"": ""beacon_2"", ""rssi"": -84}, {""name"": ""beacon_4"", ""rssi"": -70}, {""name"": ""beacon_1"", ""rssi"": -83}, {""name"": ""beacon_7"", ""rssi"": -87}]"
2025-10-02T19:02:24,esp32-34cdb033a6c4,832,10.175.95.78,161,,"[{""name"": ""beacon_1"", ""rssi"": -84}, {""name"": ""beacon_6"", ""rssi"": -72}, {""name"": ""beacon_2"", ""rssi"": -84}, {""name"": ""beacon_4"", ""rssi"": -76}, {""name"": ""beacon_3"", ""rssi"": -76}, {""name"": ""beacon_7"", ""rssi"": -88}, {""name"": ""beacon_5"", ""rssi"": -64}, {""name"": ""beacon_8"", ""rssi"": -66}]"
2025-10-02T19:02:24,esp32-34cdb033a6c4,833,10.175.95.78,162,,"[{""name"": ""beacon_6"", ""rssi"": -73}, {""name"": ""beacon_2"", ""rssi"": -87}, {""name"": ""beacon_4"", ""rssi"": -74}, {""name"": ""beacon_3"", ""rssi"": -76}, {""name"": ""beacon_8"", ""rssi"": -72}, {""name"": ""beacon_1"", ""rssi"": -88}, {""name"": ""beacon_5"", ""rssi"": -64}]"
2025-10-02T19:02:24,esp32-34cdb033a6c4,834,10.175.95.78,162,,"[{""name"": ""beacon_6"", ""rssi"": -70}, {""name"": ""beacon_7"", ""rssi"": -92}, {""name"": ""beacon_2"", ""rssi"": -88}, {""name"": ""beacon_4"", ""rssi"": -72}, {""name"": ""beacon_3"", ""rssi"": -71}, {""name"": ""beacon_8"", ""rssi"": -67}, {""name"": ""beacon_1"", ""rssi"": -93}, {""name"": ""beacon_5"", ""rssi"": -55}]"
2025-10-02T19:02:24,esp32-34cdb033a6c4,835,10.175.95.78,162,,"[{""name"": ""beacon_8"", ""rssi"": -68}, {""name"": ""beacon_2"", ""rssi"": -88}, {""name"": ""beacon_6"", ""rssi"": -77}, {""name"": ""beacon_1"", ""rssi"": -83}, {""name"": ""beacon_3"", ""rssi"": -71}, {""name"": ""beacon_4"", ""rssi"": -80}]"
2025-10-02T19:02:25,esp32-34cdb033a6c4,836,10.175.95.78,162,,"[{""name"": ""beacon_8"", ""rssi"": -65}, {""name"": ""beacon_5"", ""rssi"": -62}, {""name"": ""beacon_2"", ""rssi"": -83}]"
